region_id,region_name,account_id,account_name,date,timezone,window_start,window_end,sp_check_in,violation,night_shift,diff
1.11111E+23,Bay Area,5ed15e93e705b90012f54e5b,Bay Area Beverage - Richmond,7/6/2021,US/Pacific,20:00:00,2:00:00,23:25:26,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5a8a0bb4d718cd07000ef3c4,Falcon Ambulance - El Sobrante,4/16/2021,US/Pacific,23:00:00,4:00:00,1:22:38,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5f344b8d674ff4001267220a,Kushagram (2) - Santa Ana - (Birch St) TANKER,4/16/2021,US/Pacific,23:59:00,7:00:00,0:47:31,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5e3c38948721ff0012cfe070,"DART Hopelink - 8011 S 222nd St, Kent,",5/17/2021,US/Pacific,23:59:00,4:00:00,2:17:21,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5e5811cd2b4b570012429ff6,Golden Gate Sign Co - Concord,6/25/2021,US/Pacific,19:00:00,3:00:00,21:14:59,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5fbd686c8c04020012fb67a3,MisterSoftee NorCal - Fremont,5/8/2021,US/Pacific,8:00:00,10:00:00,7:40:29,FALSE,FALSE,NULL
5d8ba0f96df3c50012309f8d,DC,5ddeb2077dd2da00129cc32e,Reston Limo - 9200 East Hampton Drive,5/13/2021,US/Eastern,1:00:00,5:00:00,2:58:41,FALSE,FALSE,NULL
5d0ba24c005add001234fe76,Seattle,5ff89a299e25930012973a9c,Pacific Facility Services - 14711 148th Avenue Northeast,5/12/2021,US/Pacific,18:00:00,0:00:00,19:24:28,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5b84854c82b6710700f6ce0a,Adame Landscape - Winchester,5/18/2021,US/Pacific,19:00:00,3:00:00,21:01:49,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,6/2/2021,US/Pacific,23:59:00,7:00:00,3:36:08,FALSE,TRUE,NULL
5b7762d7c2ced20700425b04,Sacramento,60abc9b095028a0013bb2d51,Greenrush,6/6/2021,US/Pacific,1:00:00,5:00:00,1:03:04,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5c3e55237c30a800074c616a,United Marble & Granite - Santa Clara,6/22/2021,US/Pacific,6:00:00,7:15:00,6:52:53,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5dd6c5e111a36500120abc1b,Monster Tree Service - South Bay - Santa Clara,6/22/2021,US/Pacific,18:00:00,5:00:00,3:19:29,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e649c6eae5001216dbfb,Nabis - 5733 San Leandro St - Oakland,6/22/2021,US/Pacific,21:00:00,4:30:00,23:06:48,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e5d735a0d362e00129c568a,Harvest Landscape Enterprises - Orange,4/6/2021,US/Pacific,20:00:00,4:00:00,1:02:41,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5aff4e9f983dd90700623564,"Traffic Management, Inc. - Long Beach TANKER",4/14/2021,US/Pacific,18:30:00,8:30:00,21:12:43,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,4/29/2021,US/Pacific,0:00:00,5:00:00,2:16:48,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5f987af5246785001284f682,Honey Bucket - Santa Rosa,4/28/2021,US/Pacific,19:30:00,4:00:00,21:38:20,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e5d735a0d362e00129c568a,Harvest Landscape Enterprises - Orange,5/6/2021,US/Pacific,20:00:00,4:00:00,20:45:58,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,6/24/2021,US/Central,21:00:00,5:00:00,21:27:58,FALSE,TRUE,NULL
2.22222E+23,DFW,5ad60c1c6134e307002fc760,American Glass Distributors - 9009 Directors Row,6/28/2021,US/Central,18:00:00,3:00:00,18:42:46,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5e3c38948721ff0012cfe070,"DART Hopelink - 8011 S 222nd St, Kent,",6/30/2021,US/Pacific,23:59:00,4:00:00,1:11:55,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,606df86b5ffc2e0012594ce4,HiTouch Distribution,7/3/2021,US/Pacific,20:00:00,3:00:00,22:32:32,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,7/7/2021,US/Pacific,0:00:00,5:00:00,5:09:06,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5f344b8d674ff4001267220a,Kushagram (2) - Santa Ana - (Birch St) TANKER,7/11/2021,US/Pacific,23:59:00,7:00:00,1:09:10,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ed15e93e705b90012f54e5b,Bay Area Beverage - Richmond,7/13/2021,US/Pacific,20:00:00,2:00:00,22:20:28,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5f11d28746611b00127a66c2,Port View Preparatory - Tustin,5/26/2021,US/Pacific,18:00:00,6:30:00,23:28:37,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5d2e0a007baa81001225fea0,GENENTECH MATERIAL OPS - South San Francisco,5/27/2021,US/Pacific,20:00:00,5:00:00,0:16:21,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e7c1244de70012982b38,Nabis - 1015 High St - Oakland,5/27/2021,US/Pacific,21:00:00,4:30:00,22:01:44,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ae21e3f8227670700c47003,Nourish Inc. - South San Francisco,4/9/2021,US/Pacific,21:30:00,7:00:00,0:47:49,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5f344b8d674ff4001267220a,Kushagram (2) - Santa Ana - (Birch St) TANKER,7/16/2021,US/Pacific,23:59:00,7:00:00,1:28:09,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5e3c38948721ff0012cfe070,"DART Hopelink - 8011 S 222nd St, Kent,",4/9/2021,US/Pacific,23:59:00,4:00:00,23:25:51,TRUE,TRUE,0:33:09
5d65b13b240e77001261832c,Nashville,5f74d093da78960012a88f83,Fleetwash - 100 Spence Lane,4/10/2021,US/Central,20:00:00,23:00:00,21:48:41,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5b2a937d7a11bf070027d8c9,Imperfect Produce - SF,5/28/2021,US/Pacific,21:00:00,2:00:00,21:21:15,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5d12ca00005add0012e319d3,Traffic Management Inc. - Marysville WA,6/8/2021,US/Pacific,20:00:00,5:00:00,22:31:30,FALSE,TRUE,NULL
1.11111E+23,Bay Area,60cb5171c9967f0012ae76c2,Adam's Pool Solutions Lot 2,6/18/2021,US/Pacific,20:30:00,4:00:00,2:31:03,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5f344b8d674ff4001267220a,Kushagram (2) - Santa Ana - (Birch St) TANKER,6/18/2021,US/Pacific,23:59:00,7:00:00,3:12:38,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5d12ca00005add0012e319d3,Traffic Management Inc. - Marysville WA,6/22/2021,US/Pacific,20:00:00,5:00:00,21:35:45,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e649c6eae5001216dbfb,Nabis - 5733 San Leandro St - Oakland,4/12/2021,US/Pacific,21:00:00,4:30:00,2:32:46,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5a8a0bb4d718cd07000ef3c4,Falcon Ambulance - El Sobrante,7/20/2021,US/Pacific,23:00:00,4:00:00,23:03:47,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5b2a937d7a11bf070027d8c9,Imperfect Produce - SF,4/16/2021,US/Pacific,21:00:00,2:00:00,0:46:15,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,6/28/2021,US/Central,21:00:00,5:00:00,1:52:53,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,6/29/2021,US/Pacific,23:59:00,7:00:00,3:03:37,FALSE,TRUE,NULL
2.22222E+23,DFW,5ad60c1c6134e307002fc760,American Glass Distributors - 9009 Directors Row,6/30/2021,US/Central,18:00:00,3:00:00,19:11:49,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,4/21/2021,US/Pacific,23:59:00,7:00:00,3:06:46,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5afa12324cd8bc07006183c8,Attic Pro's - Oakland,7/23/2021,US/Pacific,20:00:00,5:00:00,19:29:02,TRUE,TRUE,0:30:58
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,4/24/2021,US/Central,21:00:00,5:00:00,22:34:06,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5ee26ba098aba100124dbfef,Next Level Delivery - 19308 70th Ave S,5/20/2021,US/Pacific,20:00:00,4:00:00,19:50:12,TRUE,TRUE,0:09:48
1.11111E+23,Bay Area,5a8a0bb4d718cd07000ef3c4,Falcon Ambulance - El Sobrante,7/8/2021,US/Pacific,23:00:00,4:00:00,1:09:26,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5eecbf3f5b6f1000123f1541,Cato's Paving - Hayward,7/15/2021,US/Pacific,7:00:00,17:00:00,10:02:26,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5aff4e9f983dd90700623564,"Traffic Management, Inc. - Long Beach TANKER",7/22/2021,US/Pacific,18:30:00,8:30:00,20:29:35,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5b2a937d7a11bf070027d8c9,Imperfect Produce - SF,7/23/2021,US/Pacific,21:00:00,2:00:00,23:16:52,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e7c1244de70012982b38,Nabis - 1015 High St - Oakland,7/23/2021,US/Pacific,21:00:00,4:30:00,0:47:05,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,5/20/2021,US/Central,21:00:00,5:00:00,0:48:59,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5f74d093da78960012a88f83,Fleetwash - 100 Spence Lane,5/21/2021,US/Central,20:00:00,23:00:00,21:01:16,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e0131777de41b001498232e,Amerigas - DSL - Gardena,7/2/2021,US/Pacific,20:00:00,4:00:00,20:33:08,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5f3c144bbf4b440012e81e47,Ferguson Supply - 1708 Elm Hill Pike,4/3/2021,US/Central,19:00:00,5:00:00,21:23:23,FALSE,TRUE,NULL
2.22222E+23,DFW,5e5447bf5274670012a89a4b,Legacy Landscaping - 1219 K Ave,4/15/2021,US/Central,21:00:00,4:00:00,0:50:33,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5feb64919181e10012604326,Treemasters - San Rafael,5/12/2021,US/Pacific,18:00:00,23:00:00,19:46:12,FALSE,FALSE,NULL
2.22222E+23,DFW,5e5447bf5274670012a89a4b,Legacy Landscaping - 1219 K Ave,5/18/2021,US/Central,21:00:00,4:00:00,22:59:26,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ae21e3f8227670700c47003,Nourish Inc. - South San Francisco,5/21/2021,US/Pacific,21:30:00,7:00:00,1:55:56,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5e3c38948721ff0012cfe070,"DART Hopelink - 8011 S 222nd St, Kent,",6/3/2021,US/Pacific,23:59:00,4:00:00,23:24:35,TRUE,TRUE,0:34:25
1.11111E+23,Bay Area,5b2a937d7a11bf070027d8c9,Imperfect Produce - SF,6/4/2021,US/Pacific,21:00:00,2:00:00,21:54:56,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5feb64919181e10012604326,Treemasters - San Rafael,6/4/2021,US/Pacific,18:00:00,23:00:00,21:00:29,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5fad493e729dd20012d6a402,Bear Electrical Soultions - Alviso,4/16/2021,US/Pacific,20:00:00,7:00:00,20:58:18,FALSE,TRUE,NULL
1.11111E+23,Bay Area,59dd2162708e5b0600b0d868,Pacific Crest Landscape - San Jose,4/19/2021,US/Pacific,16:00:00,5:00:00,19:48:53,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e0131777de41b001498232e,Amerigas - DSL - Gardena,6/11/2021,US/Pacific,20:00:00,4:00:00,20:03:23,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5d9fb7a337a71a0012e7c5be,Willow Branch Landscapes - 115 Carr Avenue,4/22/2021,US/Central,20:00:00,6:00:00,21:29:13,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5fad493e729dd20012d6a402,Bear Electrical Soultions - Alviso,6/18/2021,US/Pacific,20:00:00,7:00:00,4:17:41,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,60bf9210058233001354108d,Cintas Corporation - Compton - TANKER,7/2/2021,US/Pacific,20:00:00,4:00:00,20:42:47,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,5e3330eb0dff5200130d710f,ACM Services - 12022 Parklawn,6/25/2021,US/Eastern,23:00:00,5:00:00,23:05:40,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5afa12324cd8bc07006183c8,Attic Pro's - Oakland,6/28/2021,US/Pacific,20:00:00,5:00:00,21:39:26,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e7c1244de70012982b38,Nabis - 1015 High St - Oakland,6/30/2021,US/Pacific,21:00:00,4:30:00,23:54:19,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e649c6eae5001216dbfb,Nabis - 5733 San Leandro St - Oakland,4/23/2021,US/Pacific,21:00:00,4:30:00,0:17:22,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5f74d093da78960012a88f83,Fleetwash - 100 Spence Lane,5/5/2021,US/Central,20:00:00,23:00:00,22:25:31,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e6bc113cdeb9300126d5e18,LandCare - Santa Ana,7/1/2021,US/Pacific,20:00:00,4:00:00,2:52:36,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ed15e93e705b90012f54e5b,Bay Area Beverage - Richmond,7/8/2021,US/Pacific,20:00:00,2:00:00,0:14:08,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,607ddbf090851b0013ed8d24,The Davey Tree Expert Company - 12721 Ocean Gateway,7/8/2021,US/Eastern,19:00:00,5:00:00,20:02:49,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5e33380f0dff5200130e991d,Cabulance Comfort - San Ramon,7/15/2021,US/Pacific,21:00:00,3:00:00,22:03:41,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f887f08c139b7001285f7f9,Marble City Company - San Carlos,7/22/2021,US/Pacific,19:00:00,3:00:00,23:07:05,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e7c1244de70012982b38,Nabis - 1015 High St - Oakland,7/23/2021,US/Pacific,21:00:00,4:30:00,21:10:15,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5eb2de3c2cdfb10013617387,The Contents Specialist,7/23/2021,US/Pacific,20:00:00,5:00:00,22:57:55,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,60199cfb630cae00129b6202,The Arbor Group,4/28/2021,US/Pacific,16:00:00,21:00:00,18:27:00,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5dd6c5e111a36500120abc1b,Monster Tree Service - South Bay - Santa Clara,5/4/2021,US/Pacific,18:00:00,5:00:00,22:04:36,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ed15e93e705b90012f54e5b,Bay Area Beverage - Richmond,5/4/2021,US/Pacific,20:00:00,2:00:00,22:57:10,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,60199cfb630cae00129b6202,The Arbor Group,4/21/2021,US/Pacific,16:00:00,21:00:00,18:43:28,FALSE,FALSE,NULL
5d65b13b240e77001261832c,Nashville,5f74d093da78960012a88f83,Fleetwash - 100 Spence Lane,6/2/2021,US/Central,20:00:00,23:00:00,22:01:10,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5c476b861ea240000743af51,New Image Landscape - San Jose,7/9/2021,US/Pacific,15:00:00,16:00:00,15:01:28,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5d03de9c44b61500131f1df2,LSG Sky Chefs - Los Angeles TANKER,7/11/2021,US/Pacific,23:30:00,5:00:00,0:13:19,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5b84854c82b6710700f6ce0a,Adame Landscape - Winchester,7/15/2021,US/Pacific,19:00:00,3:00:00,19:41:54,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5e78f1bdda224f00186aba11,Moreno & Associates - San Jose,7/27/2021,US/Pacific,5:00:00,9:30:00,4:29:30,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5f11d28746611b00127a66c2,Port View Preparatory - Tustin,4/3/2021,US/Pacific,18:00:00,6:30:00,22:35:11,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f970e4c516dee001212443e,Aqua Gunite Inc. - Livermore,4/5/2021,US/Pacific,20:00:00,4:00:00,0:27:03,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e7c1244de70012982b38,Nabis - 1015 High St - Oakland,4/7/2021,US/Pacific,21:00:00,4:30:00,23:50:24,FALSE,TRUE,NULL
5d3b47869a1cb400132c65cc,Austin,5fad601bc022f700123a4717,XPO Logistics - Austin,4/9/2021,US/Central,1:00:00,6:00:00,2:18:30,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5eb03b035d6e1c0012856294,SMFD Station 25 - 545 Barneson Avenue,4/22/2021,US/Pacific,7:30:00,10:30:00,10:21:23,FALSE,FALSE,NULL
5d65b13b240e77001261832c,Nashville,5f3c144bbf4b440012e81e47,Ferguson Supply - 1708 Elm Hill Pike,4/26/2021,US/Central,19:00:00,5:00:00,22:01:26,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,5/5/2021,US/Pacific,0:00:00,5:00:00,2:01:51,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5b871b96730a180700e79244,Ampower - Tustin,5/14/2021,US/Pacific,13:00:00,20:00:00,13:52:07,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5eecbf3f5b6f1000123f1541,Cato's Paving - Hayward,5/20/2021,US/Pacific,7:00:00,17:00:00,10:03:53,FALSE,FALSE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,5/23/2021,US/Central,21:00:00,5:00:00,22:09:13,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,5e3330eb0dff5200130d710f,ACM Services - 12022 Parklawn,5/26/2021,US/Eastern,23:00:00,5:00:00,0:30:49,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5b84854c82b6710700f6ce0a,Adame Landscape - Winchester,6/3/2021,US/Pacific,19:00:00,3:00:00,19:07:23,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5a8a0bb4d718cd07000ef3c4,Falcon Ambulance - El Sobrante,6/7/2021,US/Pacific,23:00:00,4:00:00,23:17:29,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,60b9051fbaef44001238a144,Two Men and a Truck - 9050 Red Branch Road,6/11/2021,US/Eastern,20:00:00,6:00:00,22:20:23,FALSE,TRUE,NULL
2.22222E+23,DFW,5ad60c1c6134e307002fc760,American Glass Distributors - 9009 Directors Row,6/14/2021,US/Central,18:00:00,3:00:00,19:57:54,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5e596d78adc4020012efc05f,Dry1out Restoration - San Jose,6/15/2021,US/Pacific,17:00:00,4:00:00,22:20:30,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5c54b387578139000736ca42,Monster Tree Service - East Palo Alto,4/3/2021,US/Pacific,18:00:00,22:00:00,20:48:33,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e0131777de41b001498232e,Amerigas - DSL - Gardena,4/6/2021,US/Pacific,20:00:00,4:00:00,21:17:37,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f970e4c516dee001212443e,Aqua Gunite Inc. - Livermore,4/9/2021,US/Pacific,20:00:00,4:00:00,22:48:56,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5a8a0bb4d718cd07000ef3c4,Falcon Ambulance - El Sobrante,4/10/2021,US/Pacific,23:00:00,4:00:00,22:33:30,TRUE,TRUE,0:26:30
5afe15d9d8a0fa0700197cd5,Orange County,5d03de9c44b61500131f1df2,LSG Sky Chefs - Los Angeles TANKER,4/18/2021,US/Pacific,23:30:00,5:00:00,3:32:39,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5cc9ceffa8772000205b2b5a,Commercial Aquatic -Anaheim,4/23/2021,US/Pacific,17:00:00,2:00:00,19:51:57,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,5ddeb2077dd2da00129cc32e,Reston Limo - 9200 East Hampton Drive,4/27/2021,US/Eastern,1:00:00,5:00:00,2:55:12,FALSE,FALSE,NULL
5d0ba24c005add001234fe76,Seattle,5e3209c6df66770012dca313,Father Nature Landscaping - 7718 Portland Avenue East,4/28/2021,US/Pacific,19:00:00,4:00:00,1:04:24,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5afa12324cd8bc07006183c8,Attic Pro's - Oakland,5/17/2021,US/Pacific,20:00:00,5:00:00,22:32:18,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,5ddeb2077dd2da00129cc32e,Reston Limo - 9200 East Hampton Drive,5/19/2021,US/Eastern,1:00:00,5:00:00,4:47:17,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5fad493e729dd20012d6a402,Bear Electrical Soultions - Alviso,5/19/2021,US/Pacific,20:00:00,7:00:00,4:47:03,FALSE,TRUE,NULL
5b7762d7c2ced20700425b04,Sacramento,60abc9b095028a0013bb2d51,Greenrush,5/28/2021,US/Pacific,1:00:00,5:00:00,1:47:41,FALSE,FALSE,NULL
5d65b13b240e77001261832c,Nashville,5f74d093da78960012a88f83,Fleetwash - 100 Spence Lane,5/29/2021,US/Central,20:00:00,23:00:00,21:01:43,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5b2a937d7a11bf070027d8c9,Imperfect Produce - SF,5/18/2021,US/Pacific,21:00:00,2:00:00,0:56:20,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,5/27/2021,US/Central,21:00:00,5:00:00,0:18:59,FALSE,TRUE,NULL
1.11111E+23,Bay Area,609eed0a3330c6001221a64f,Careful Movers - Union City,6/1/2021,US/Pacific,20:00:00,2:00:00,23:59:25,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,6/6/2021,US/Central,21:00:00,5:00:00,1:43:03,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5fad493e729dd20012d6a402,Bear Electrical Soultions - Alviso,6/9/2021,US/Pacific,20:00:00,7:00:00,22:44:15,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5feb64919181e10012604326,Treemasters - San Rafael,6/14/2021,US/Pacific,18:00:00,23:00:00,19:45:30,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5f344b8d674ff4001267220a,Kushagram (2) - Santa Ana - (Birch St) TANKER,6/16/2021,US/Pacific,23:59:00,7:00:00,3:17:04,FALSE,TRUE,NULL
2.22222E+23,DFW,5c13ee0a8d42c20007eec02a,Business Environments - 8900 Chancellor Row,6/21/2021,US/Central,1:00:00,6:00:00,0:53:14,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,6/20/2021,US/Pacific,23:59:00,7:00:00,3:47:11,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5e5811cd2b4b570012429ff6,Golden Gate Sign Co - Concord,6/30/2021,US/Pacific,19:00:00,3:00:00,23:43:00,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f987af5246785001284f682,Honey Bucket - Santa Rosa,7/1/2021,US/Pacific,19:30:00,4:00:00,19:38:12,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e7c1244de70012982b38,Nabis - 1015 High St - Oakland,7/2/2021,US/Pacific,21:00:00,4:30:00,2:12:06,FALSE,TRUE,NULL
1.11111E+23,Bay Area,609eed0a3330c6001221a64f,Careful Movers - Union City,7/6/2021,US/Pacific,20:00:00,2:00:00,22:39:38,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,7/10/2021,US/Pacific,0:00:00,5:00:00,2:37:49,FALSE,FALSE,NULL
1.11111E+23,Bay Area,6058e7c1244de70012982b38,Nabis - 1015 High St - Oakland,7/9/2021,US/Pacific,21:00:00,4:30:00,0:25:38,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5ee26ba098aba100124dbfef,Next Level Delivery - 19308 70th Ave S,7/14/2021,US/Pacific,20:00:00,4:00:00,21:18:34,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,4/3/2021,US/Pacific,23:59:00,7:00:00,1:09:44,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f887f08c139b7001285f7f9,Marble City Company - San Carlos,4/8/2021,US/Pacific,19:00:00,3:00:00,1:13:04,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e7c1244de70012982b38,Nabis - 1015 High St - Oakland,4/15/2021,US/Pacific,21:00:00,4:30:00,22:33:43,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ed15e93e705b90012f54e5b,Bay Area Beverage - Richmond,4/22/2021,US/Pacific,20:00:00,2:00:00,22:10:59,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5f34a0ac9bb93e00126490f8,CR Gutters,4/27/2021,US/Pacific,20:00:00,5:00:00,20:48:49,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5d03de9c44b61500131f1df2,LSG Sky Chefs - Los Angeles TANKER,5/2/2021,US/Pacific,23:30:00,5:00:00,1:12:17,FALSE,TRUE,NULL
1.11111E+23,Bay Area,602e9be6f2048b00126841cf,New Image Landscape - Benicia,5/13/2021,US/Pacific,18:00:00,5:00:00,20:19:59,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f887f08c139b7001285f7f9,Marble City Company - San Carlos,5/18/2021,US/Pacific,19:00:00,3:00:00,2:46:09,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5b871b96730a180700e79244,Ampower - Tustin,5/19/2021,US/Pacific,13:00:00,20:00:00,13:38:26,FALSE,FALSE,NULL
